Rank,Name,Median_score,Cooperation_rating,Wins,Initial_C_rate,CC_rate,CD_rate,DC_rate,DD_rate,CC_to_C_rate,CD_to_C_rate,DC_to_C_rate,DD_to_C_rate,Noise_Level,coop_rate,first_move_c,provocability,retaliation_rate,forgiveness_rate
0,Meta Hunter Aggressive: 7 players,2.46666666667,0.3733333333333333,6.0,0.3155555555555555,0.1869135802469135,0.1864197530864197,0.311111111111111,0.3155555555555555,0.391134227127,0.37430890844,0.373117829583,0.387566269777,17193,0.3733333333333333,0.3155555555555555,0.6201204386664755,0.6173571477387084,0.373117829583
1,Cycler CCCDCD,2.37777777778,0.3990123456790123,5.0,0.3177777777777777,0.1977777777777777,0.2012345679012345,0.2982716049382716,0.302716049382716,0.368648057092,0.380573468832,0.445906088665,0.416817512271,17193,0.3990123456790123,0.3177777777777777,0.5848971384579333,0.5976552439283067,0.445906088665
2,Cycler CCCD,2.36666666667,0.4120987654320988,5.0,0.3155555555555555,0.2182716049382715,0.1938271604938271,0.2888888888888888,0.2990123456790123,0.407528163391,0.401629892558,0.450485035584,0.422394393906,17193,0.4120987654320988,0.3155555555555555,0.5680027321952658,0.5857720056722465,0.450485035584
3,Gradual,2.35555555556,0.4180246913580246,5.0,0.2933333333333333,0.2007407407407407,0.2172839506172839,0.2814814814814815,0.3004938271604939,0.364317121415,0.514821736703,0.331471381146,0.526615222219,17193,0.4180246913580246,0.2933333333333333,0.6548555073134484,0.478333879952712,0.331471381146
4,"Stein and Rapoport: 0.05: ('D', 'D')",2.28888888889,0.4676543209876543,4.0,0.3488888888888889,0.2358024691358025,0.2318518518518518,0.2622222222222222,0.2701234567901235,0.440412376872,0.588655161199,0.405403670372,0.507936473525,17193,0.4676543209876543,0.3488888888888889,0.5780205662628537,0.45478126000875,0.405403670372
5,Bully,2.23333333333,0.5140740740740741,3.0,0.6666666666666666,0.2607407407407407,0.2533333333333333,0.2444444444444444,0.2414814814814814,0.688901091253,0.328872530518,0.665514084918,0.293346587875,17193,0.5140740740740741,0.6666666666666666,0.32241520213490316,0.6884649804125659,0.665514084918
6,Winner12,2.14444444444,0.4802469135802469,5.0,0.3044444444444444,0.2338271604938271,0.2464197530864197,0.2417283950617283,0.2780246913580247,0.29781423497,0.646499593963,0.593015992828,0.463331899844,17193,0.4802469135802469,0.3044444444444444,0.5521325350492201,0.4506034303204247,0.593015992828
7,Evolved ANN,2.11111111111,0.5140740740740741,4.0,0.32,0.2441975308641975,0.2698765432098765,0.2256790123456789,0.2602469135802469,0.530915153669,0.613576830792,0.410402267545,0.576927085017,17193,0.5140740740740741,0.32,0.5269664952628634,0.40441517295595064,0.410402267545
8,Desperate,2.1,0.58,3.0,0.4955555555555556,0.2846913580246913,0.2953086419753087,0.2034567901234568,0.2165432098765432,0.65413893721,0.674907340982,0.682280238613,0.30173787565,17193,0.58,0.4955555555555556,0.3341319619523308,0.48296512457331303,0.682280238613
9,Prober 3,2.06666666667,0.5664197530864198,3.0,0.6755555555555556,0.2696296296296296,0.2967901234567901,0.208395061728395,0.2251851851851852,0.481099329933,0.6122239136,0.436917764163,0.636911438398,17193,0.5664197530864198,0.6755555555555556,0.5381616419212769,0.3771256499686963,0.436917764163
10,Meta Winner Stochastic: 47 players,1.91111111111,0.6446913580246914,2.0,0.2911111111111111,0.3059259259259259,0.3387654320987655,0.1654320987654321,0.1898765432098765,0.683255059142,0.693768796032,0.676878894146,0.699629370974,17193,0.6446913580246914,0.2911111111111111,0.31898277770835093,0.3041262146497384,0.676878894146
