Rank,Name,Median_score,Cooperation_rating,Wins,Initial_C_rate,CC_rate,CD_rate,DC_rate,DD_rate,CC_to_C_rate,CD_to_C_rate,DC_to_C_rate,DD_to_C_rate,Noise_Level,coop_rate,first_move_c,provocability,retaliation_rate,forgiveness_rate
81,Resurrection,2.24028028933,0.499347566989972,69.0,0.5308441558441559,0.2474005424954792,0.2519470244944928,0.2486977026138417,0.2519547303961861,0.521284868986,0.476322309345,0.520309157804,0.479310477119,19145,0.499347566989972,0.5308441558441559,0.4792042622128507,0.5221835839197693,0.520309157804
142,AntiCycler,2.21140884432,0.516215785796482,53.5,0.515422077922078,0.2562794536686942,0.2599363321277878,0.2405320154529015,0.2432521987506164,0.515104378783,0.516608449551,0.517188744426,0.515947900743,19145,0.516215785796482,0.515422077922078,0.4838864724750476,0.48371087400283297,0.517188744426
31,Evolved FSM 16,2.26115814565,0.4811462271905309,89.5,0.5212391774891775,0.2387314030905804,0.2424148240999507,0.2567854745465504,0.2620682982629184,0.481901649711,0.480749516006,0.480348748314,0.480650070268,19145,0.4811462271905309,0.5212391774891775,0.5189030908339722,0.5193021439488565,0.480348748314
29,Forgetful Grudger,2.26187736314,0.4831411995177818,87.0,0.5159632034632035,0.2394617513288401,0.2436794481889418,0.2564010356731875,0.2604577648090305,0.487918894714,0.479042038559,0.48687875873,0.478083386862,19145,0.4831411995177818,0.5159632034632035,0.5126189394419989,0.5214532398528953,0.48687875873
118,VeryBad,2.23107430544,0.4993175995944983,67.0,0.5163690476190477,0.2474930133157982,0.2518245862787001,0.2481531522275194,0.2525292481779823,0.504058571678,0.496052536413,0.502590583319,0.494254087883,19145,0.4993175995944983,0.5163690476190477,0.496676400090257,0.5048479442102057,0.502590583319
60,Meta Majority Long Memory: 95 players,2.24613677462,0.4918531494876431,78.5,0.5231331168831169,0.2436169447640966,0.2482362047235465,0.2521816263904872,0.2559652241218697,0.50518492056,0.477861521548,0.505981350491,0.477903474145,19145,0.4918531494876431,0.5231331168831169,0.494409985502682,0.522117180603007,0.505981350491
93,"ZD-SET-2: 0.25, 0.0, 2",2.23853361828,0.4972858101813798,72.0,0.5131222943722944,0.247225019179133,0.2500607910022467,0.2488663762397938,0.2538478135788262,0.509292858581,0.489746935844,0.501011737425,0.489018112171,19145,0.4972858101813798,0.5131222943722944,0.49486140136450074,0.5106202146555024,0.501011737425
147,Tricky Cooperator,2.20777165872,0.5208384706011289,49.5,0.5189393939393939,0.2589140158364842,0.2619244547646444,0.2381620225765795,0.2409995068222917,0.521412711469,0.518786621263,0.52216298194,0.521190084736,19145,0.5208384706011289,0.5189393939393939,0.478227814488712,0.48006164695267484,0.52216298194
153,Hesitant QLearner,2.2050797304,0.5192150939777522,48.0,0.5265151515151515,0.2573771165543316,0.2618379774234206,0.23808153871445,0.2427033673077976,0.518191276366,0.519152566542,0.519780916915,0.519581992781,19145,0.5192150939777522,0.5265151515151515,0.4810448575396566,0.4806408632823266,0.519780916915
68,EvolvedLookerUp2_2_2,2.243650337,0.4953815962518494,73.5,0.5220508658008658,0.2460982451093211,0.2492833511425282,0.2504084127897419,0.2542099909584085,0.494622097758,0.491297835407,0.489756518266,0.504998115035,19145,0.4953815962518494,0.5220508658008658,0.507831811003364,0.5017849967396397,0.489756518266
42,Hard Tit For Tat,2.25739766563,0.4842234506000328,87.0,0.5244859307359307,0.2398753013863773,0.2443481492136556,0.2554566346101155,0.2603199147898514,0.489036999046,0.477717187906,0.489557013502,0.479622321528,19145,0.4842234506000328,0.5244859307359307,0.5106948148484319,0.5213000983906441,0.489557013502
138,"Grumpy: Nice, 10, -10",2.21804619431,0.5126890514548742,54.5,0.5251623376623377,0.2547922146418984,0.257896836812976,0.2415260767713299,0.2457848717737957,0.514005399244,0.511923449448,0.511575963988,0.512880423388,19145,0.5126890514548742,0.5251623376623377,0.48717685008330336,0.4876095696926122,0.511575963988
78,Suspicious Tit For Tat,2.24062962354,0.4987268137980163,71.0,0.4714556277056277,0.2479279686558165,0.2507988451421997,0.249021350484958,0.2522518357170256,0.520443984995,0.477492730208,0.520221533159,0.477929512399,19145,0.4987268137980163,0.4714556277056277,0.47966748564090783,0.5222882479047817,0.520221533159
75,Hard Go By Majority: 20,2.24097895775,0.4965683051126089,73.5,0.4805194805194805,0.2458944668200997,0.2506738382925091,0.2497516987232177,0.2536799961641734,0.499943823947,0.494381055869,0.499827609428,0.492579838176,19145,0.4965683051126089,0.4805194805194805,0.5001147355164929,0.5065249209794627,0.499827609428
15,Evolved ANN,2.26493917475,0.4799997602608362,91.5,0.5202922077922078,0.2377587470546331,0.2422410132062031,0.257553496081977,0.2624467436571866,0.479956806711,0.478951333518,0.480977885828,0.479070999524,19145,0.4799997602608362,0.5202922077922078,0.5195122504342579,0.5209864379987961,0.480977885828
19,Shubik,2.26393227026,0.4813029138582936,90.0,0.5219155844155844,0.2386355074250643,0.2426674064332291,0.2573548550605512,0.2613422310811552,0.483834198932,0.47826458523,0.484221996371,0.478008801414,19145,0.4813029138582936,0.5219155844155844,0.5159645843483714,0.5218680453948379,0.484221996371
30,NMWE Memory One: 30 players,2.26132253822,0.4819818894185982,87.0,0.5223214285714286,0.2388966518713353,0.2430852375472628,0.2564626828867334,0.2615554276946683,0.480555986062,0.482901196051,0.480971971606,0.482499106968,19145,0.4819818894185982,0.5223214285714286,0.5192286454949919,0.5173072068568889,0.480971971606
90,Remorseful Prober: 0.1,2.23869801085,0.4988304153652255,71.0,0.523538961038961,0.2475349676694613,0.2512954476957642,0.2490924160227957,0.2520771686119787,0.515521528629,0.481105100968,0.516409218845,0.482150695309,19145,0.4988304153652255,0.523538961038961,0.4840332343425073,0.5183712899748977,0.516409218845
117,Contrite Tit For Tat,2.23314976163,0.5020052468628418,66.0,0.5254329004329005,0.2492148542385884,0.2527903926242533,0.2470058290865252,0.250988924050633,0.522222415565,0.487197673808,0.521825904775,0.476752430347,19145,0.5020052468628418,0.5254329004329005,0.47797495725664346,0.5180062723067929,0.521825904775
137,Champion,2.21849827388,0.5101418228396076,59.0,0.5175865800865801,0.2532347662885638,0.2569070565510439,0.2427239163789796,0.2471342607814126,0.520768531233,0.498602232014,0.521159490452,0.500197806293,19145,0.5101418228396076,0.5175865800865801,0.47904013195589756,0.5006154490442724,0.521159490452
18,Davis: 10,2.26405556469,0.4814527508356622,89.0,0.5043290043290043,0.239046488848704,0.2424062619869583,0.2572435475916489,0.2613037015726888,0.481392438373,0.481103705536,0.482558834377,0.480198031913,19145,0.4814527508356622,0.5043290043290043,0.518002979983335,0.5193661201319979,0.482558834377
12,Meta Winner Deterministic: 126 players,2.26555564688,0.4791598169762727,92.5,0.5236742424242424,0.2374770535371801,0.2416827634390927,0.2586374595868265,0.2622027234369007,0.478722801141,0.478929579282,0.479072937577,0.478776122622,19145,0.4791598169762727,0.5236742424242424,0.5210946635855496,0.5211502736910059,0.479072937577
9,Meta Winner Ensemble: 173 players,2.26569949038,0.4797026549399967,91.0,0.5140692640692641,0.2374539358321003,0.2422487191078963,0.2581802427530276,0.2621171023069756,0.478759691615,0.479560363469,0.479090101402,0.480414787205,19145,0.4797026549399967,0.5140692640692641,0.5210681949943151,0.5199955955902513,0.479090101402
