Rank,Name,Median_score,Cooperation_rating,Wins,Initial_C_rate,CC_rate,CD_rate,DC_rate,DD_rate,CC_to_C_rate,CD_to_C_rate,DC_to_C_rate,DD_to_C_rate,Noise_Level,coop_rate,first_move_c,provocability,retaliation_rate,forgiveness_rate
0,Retaliate: 0.1,2.28469899666,0.4827975969280317,12.0,0.5322061191626409,0.2406478384739254,0.2421497584541063,0.2589495850365416,0.2582528180354267,0.4869773771,0.47561839606,0.479671959406,0.485069411324,10045,0.4827975969280317,0.5322061191626409,0.5168091413874002,0.5195040284839615,0.479671959406
1,NMWE Memory One: 30 players,2.28135451505,0.4783847392543044,13.0,0.4983896940418679,0.2370556174904001,0.2413291217639043,0.2605444072835377,0.2610708534621578,0.480778678918,0.475910667527,0.479078658898,0.476709626627,10045,0.4783847392543044,0.4983896940418679,0.5201114550981353,0.5236741554339794,0.479078658898
2,Forgetful Grudger,2.27968227425,0.4780131301870432,13.0,0.501610305958132,0.2393781741607829,0.2386349560262603,0.2576489533011272,0.2643379165118295,0.48076396356,0.472454714225,0.476686153881,0.479931546895,10045,0.4780131301870432,0.501610305958132,0.5213498916754692,0.5236158285855455,0.476686153881
3,Evolved ANN,2.27801003344,0.481001486436269,12.0,0.5305958132045089,0.2405859036293818,0.2404155828068871,0.2608231140839836,0.2581753994797472,0.480553316841,0.481307486809,0.4855838529,0.472325562725,10045,0.481001486436269,0.5305958132045089,0.516829897193714,0.5233434433539333,0.4855838529
4,Fortress4,2.27257525084,0.479654403567447,11.5,0.466183574879227,0.2386194723151244,0.2410349312523225,0.2583921714356497,0.2619534249969032,0.475587308761,0.480885126775,0.479893844327,0.482439546035,10045,0.479654403567447,0.466183574879227,0.5221737596359779,0.5183053406702616,0.479893844327
5,Desperate,2.26546822742,0.4888517279821627,11.5,0.5072463768115942,0.2423355629877369,0.2465161649944258,0.2576334695899913,0.2535148024278459,0.476836280798,0.473818829135,0.474577553173,0.527884264954,10045,0.4888517279821627,0.5072463768115942,0.5243276389589642,0.4987700920062495,0.474577553173
6,Cycler DDC,2.25627090301,0.4895484949832775,11.0,0.4621578099838969,0.2438684503901895,0.2456800445930881,0.2528025517155951,0.2576489533011272,0.487380809297,0.497076074519,0.486563100703,0.489199303361,10045,0.4895484949832775,0.4621578099838969,0.5130353994573797,0.5069559638748574,0.486563100703
7,Thumper,2.25585284281,0.4930168462777158,12.0,0.5281803542673108,0.244069738634956,0.2489471076427598,0.2531431933605846,0.2538399603616995,0.514082793721,0.468326870631,0.513862264233,0.473682836243,10045,0.4930168462777158,0.5281803542673108,0.4860294832034928,0.528969085877896,0.513862264233
8,Worse and Worse 3,2.25,0.4976309921962096,11.0,0.5410628019323671,0.2495509723770594,0.2480800198191502,0.2503561253561253,0.2520128824476651,0.502974338009,0.490095045896,0.498438921893,0.495737361399,10045,0.4976309921962096,0.5410628019323671,0.4992970224314263,0.5070616100230405,0.498438921893
9,Stochastic WSLS: 0.05,2.247909699,0.500944506379289,10.0,0.5249597423510467,0.2519044964697138,0.2490400099095751,0.2481729220859655,0.2508825715347454,0.522396451907,0.483673392537,0.471397878428,0.523718580363,10045,0.500944506379289,0.5249597423510467,0.5029125593238081,0.4962302163971011,0.471397878428
10,Soft Grudger,2.2474916388,0.4958348817044469,11.0,0.535426731078905,0.2466555183946489,0.249179363309798,0.2518115942028985,0.2523535240926545,0.508819983366,0.481411903115,0.501003935308,0.488944582391,10045,0.4958348817044469,0.535426731078905,0.4951284647303953,0.514797920390287,0.501003935308
11,Suspicious Tit For Tat,2.2474916388,0.4987922705314009,11.0,0.4830917874396135,0.2464542301498822,0.2523380403815186,0.2503096742227177,0.2508980552458814,0.528313042993,0.469838743557,0.527916896247,0.472001350692,10045,0.4987922705314009,0.4830917874396135,0.47188656765113673,0.529083046972044,0.527916896247
