Rank,Name,Median_score,Cooperation_rating,Wins,Initial_C_rate,CC_rate,CD_rate,DC_rate,DD_rate,CC_to_C_rate,CD_to_C_rate,DC_to_C_rate,DD_to_C_rate,Noise_Level,coop_rate,first_move_c,provocability,retaliation_rate,forgiveness_rate
0,"DoubleCrosser: ('D', 'D')",2.65,0.6145690834473324,3.0,0.9465116279069768,0.5528955768353854,0.0616735066119471,0.148563611491108,0.2368673050615595,0.862466474256,0.666811771782,0.327207642788,0.0461685251058,11093,0.6145690834473324,0.9465116279069768,0.25089719166890045,0.8256170268829642,0.327207642788
1,Soft Go By Majority: 20,2.59607843137,0.660328317373461,1.0,0.9418604651162792,0.5648654810761513,0.0954628362973096,0.1203830369357045,0.2192886456908344,0.810774517174,0.616967384015,0.611695977469,0.25308206914,11093,0.660328317373461,0.9418604651162792,0.22419918735577546,0.6365530041391289,0.611695977469
2,Math Constant Hunter,2.51274509804,0.5708846329229366,4.0,0.9674418604651164,0.4330369357045144,0.1378476972184222,0.1844961240310077,0.2446192430460556,0.803504312134,0.771572598226,0.239021068067,0.214961492655,11093,0.5708846329229366,0.9674418604651164,0.3651424816998624,0.5844262424101406,0.239021068067
3,Firm But Fair,2.46960784314,0.765093479252166,2.0,0.9674418604651164,0.5929548563611491,0.1721386228910169,0.1032603739170086,0.1316461468308253,0.9622578049,0.0403266388531,0.963054194754,0.628697203255,11093,0.765093479252166,0.9674418604651164,0.03762407715237207,0.7047010075851641,0.963054194754
4,Hard Go By Majority: 5,2.42647058824,0.5567487460100319,2.0,0.0209302325581395,0.4539899680802554,0.1027587779297765,0.1499088007295941,0.2933424532603739,0.840074407668,0.429236897284,0.612921382279,0.0459379853589,11093,0.5567487460100319,0.0209302325581395,0.21631291977310976,0.8546244853688716,0.612921382279
5,Cycler DDC,1.41470588235,0.3457364341085271,1.0,0.0325581395348837,0.0684678522571819,0.2772685818513452,0.1405380756953944,0.5137254901960785,0.0697798134091,0.0759165689638,0.407159266174,0.571788885667,11093,0.3457364341085271,0.0325581395348837,0.7033622235885171,0.6020301338305244,0.407159266174
