Rank,Name,Median_score,Cooperation_rating,Wins,Initial_C_rate,CC_rate,CD_rate,DC_rate,DD_rate,CC_to_C_rate,CD_to_C_rate,DC_to_C_rate,DD_to_C_rate,Noise_Level,coop_rate,first_move_c,provocability,retaliation_rate,forgiveness_rate
0,Cycler CCCDCD,2.31270718232,0.4880686493475961,4.0,0.4468085106382978,0.2479840131656283,0.2400846361819678,0.2638062771834959,0.2481250734689079,0.484252314009,0.491073954516,0.487490088263,0.490323987389,13356,0.4880686493475961,0.4468085106382978,0.5140787501232918,0.5093072047375086,0.487490088263
1,Nydegger,2.30165745856,0.4868226166686258,3.0,0.4723404255319149,0.2485012342776537,0.2383213823909721,0.2601622193487716,0.2530151639826025,0.479051411094,0.487845820949,0.490823429032,0.489557935308,13356,0.4868226166686258,0.4723404255319149,0.5149276446232347,0.5112725208505331,0.490823429032
2,Stochastic Cooperator,2.29613259669,0.5016339485129893,3.0,0.5276595744680851,0.2543082167626661,0.2473257317503233,0.2560714705536616,0.242294580933349,0.469505497052,0.513272485058,0.517058645068,0.507101246248,13356,0.5016339485129893,0.5276595744680851,0.506635785909432,0.4897814277037334,0.517058645068
3,Suspicious Tit For Tat,2.25745856354,0.5032796520512519,3.0,0.5063829787234042,0.2543317268132126,0.2489479252380392,0.2500058775126366,0.2467144704361114,0.459418900042,0.542121651419,0.464841648784,0.547868760426,13356,0.5032796520512519,0.5063829787234042,0.5378929818281087,0.45501774231436537,0.464841648784
4,TF1,2.22430939227,0.5234982955213354,1.0,0.425531914893617,0.2637122369813095,0.2597860585400258,0.2399435758786881,0.2365581285999765,0.517779249716,0.536683339799,0.51342677788,0.527812068497,13356,0.5234982955213354,0.425531914893617,0.4842942846889954,0.46754471684370197,0.51342677788
5,"Limited Retaliate 3: 0.05, 20",2.19116022099,0.5352063006935465,1.0,0.502127659574468,0.2657105912777712,0.2694957094157752,0.2339720230398495,0.230821676266604,0.541005312911,0.532730000541,0.531630211513,0.535721390595,13356,0.5352063006935465,0.502127659574468,0.46338449649489516,0.4658899201605567,0.531630211513
