Rank,Name,Median_score,Cooperation_rating,Wins,Initial_C_rate,CC_rate,CD_rate,DC_rate,DD_rate,CC_to_C_rate,CD_to_C_rate,DC_to_C_rate,DD_to_C_rate,Noise_Level,coop_rate,first_move_c,provocability,retaliation_rate,forgiveness_rate
0,Gradual,2.30921052632,0.4990540075679394,19.0,0.9395424836601308,0.3422915950005734,0.1567624125673661,0.1946737759431257,0.3062722164889347,0.883167156502,0.335033295668,0.337937267566,0.233080999993,14011,0.4990540075679394,0.9395424836601308,0.3145028739688312,0.7324026013752875,0.337937267566
1,"BackStabber: ('D', 'D')",2.29483430799,0.2368851049191606,30.0,0.9215686274509804,0.1660073386079578,0.0708777663112028,0.2601765852539846,0.5029383098268547,0.760270293544,0.389609876759,0.135436015328,0.0768414729921,14011,0.2368851049191606,0.9215686274509804,0.6211782777271653,0.8845253712745904,0.135436015328
2,Tit For Tat,2.28240740741,0.5432003210640981,17.0,0.9330065359477124,0.36135477582846,0.1818455452356381,0.1843108588464625,0.2724888200894393,0.928258768882,0.071253294817,0.923329914539,0.0769858382,14011,0.5432003210640981,0.9330065359477124,0.07340606269132904,0.9253085897733775,0.923329914539
3,PSO Gambler 2_2_2 Noise 05,2.28021442495,0.4683092535259718,17.0,0.9330065359477124,0.2848153881435615,0.1834938653824103,0.219126246990024,0.3125644994840041,0.566771621049,0.48655509457,0.557316720494,0.347901227703,14011,0.4683092535259718,0.9330065359477124,0.43733960281074685,0.600810182518869,0.557316720494
4,Forgiving Tit For Tat,2.24951267057,0.5480736154110767,15.0,0.9411764705882352,0.3664287352367847,0.1816448801742919,0.1752092649925467,0.2767171195963765,0.928279380757,0.151771347296,0.926495881863,0.0905880591914,14011,0.5480736154110767,0.9411764705882352,0.07229754613919348,0.885165535037638,0.926495881863
5,"ZD-GTFT-2: 0.25, 0.5",2.24731968811,0.6326396055498222,9.0,0.9183006535947712,0.4170393303520239,0.2156002751977984,0.1588120628368306,0.208548331613347,0.925382947136,0.177760767921,0.92396960356,0.280291546989,14011,0.6326396055498222,0.9183006535947712,0.07500683399756432,0.7718261868154355,0.92396960356
6,Firm But Fair,2.24463937622,0.6737472766884531,10.0,0.94281045751634,0.4287782364407751,0.244969040247678,0.158625730994152,0.1676269923173947,0.930704628295,0.0713425588376,0.926256348305,0.631956865857,14011,0.6737472766884531,0.94281045751634,0.07049660919095309,0.7008944897071133,0.926256348305
7,Soft Go By Majority,2.24220272904,0.6460554982226809,11.0,0.9362745098039216,0.4798188281160419,0.1662366701066391,0.1134044260979245,0.2405400756793945,0.856800123598,0.735623429918,0.56477612794,0.367628451209,14011,0.6460554982226809,0.9362745098039216,0.1990250879040319,0.48198374882387585,0.56477612794
8,PSO Gambler 2_2_2,2.23294346979,0.3605234491457402,20.0,0.915032679738562,0.1572497420020639,0.2032737071436762,0.2792970989565417,0.3601794518977181,0.500711665468,0.227462775414,0.331063950051,0.407476466256,14011,0.3605234491457402,0.915032679738562,0.6078267783254026,0.6574660221956102,0.331063950051
9,Once Bitten,2.23245614035,0.4835454649696136,21.0,0.9330065359477124,0.3699403738103428,0.1136050911592707,0.1504271299162939,0.3660274051140925,0.879274104763,0.554724346911,0.32356030063,0.147597917367,14011,0.4835454649696136,0.9330065359477124,0.28137088557926226,0.7559706783785773,0.32356030063
10,Remorseful Prober: 0.1,2.23075048733,0.4770095172571952,21.0,0.923202614379085,0.2913226694186447,0.1856868478385506,0.2100963192294461,0.3128941635133585,0.838822593616,0.079589545378,0.843289415927,0.175874953234,14011,0.4770095172571952,0.923202614379085,0.15930579213037285,0.8599846833557506,0.843289415927
11,EvolvedLookerUp1_1_1,2.22538986355,0.231495814700149,32.0,0.9330065359477124,0.1322956083018002,0.0992002063983488,0.2663398692810457,0.5021643160188052,0.719206812291,0.0711133372567,0.308976969989,0.074055237201,14011,0.231495814700149,0.9330065359477124,0.55487958673301,0.9264300542832811,0.308976969989
12,Meta Majority Memory One: 30 players,2.22538986355,0.581484348125215,13.0,0.923202614379085,0.3935185185185185,0.1879658296066965,0.1603313840155945,0.2581842678591904,0.916568761798,0.215619883414,0.848371878764,0.161970408301,14011,0.581484348125215,0.923202614379085,0.10317323073889927,0.8154267319106528,0.848371878764
13,GrudgerAlternator,2.2205165692,0.5228041509001261,16.0,0.9052287581699346,0.2244582043343653,0.2983459465657608,0.2658238734090127,0.2113719756908611,0.286441140064,0.0710287068282,0.929861521859,0.924373857636,14011,0.5228041509001261,0.9052287581699346,0.36470560609836716,0.5751025304767146,0.929861521859
14,NMWE Deterministic: 126 players,2.21710526316,0.1365669074647403,32.0,0.9248366013071896,0.0725690861139777,0.0639978213507625,0.2849157206742346,0.578517371861025,0.572944707398,0.0989365720222,0.100792781889,0.0899863015236,14011,0.1365669074647403,0.9248366013071896,0.8033608126400058,0.9091222054526363,0.100792781889
15,Eatherley,2.21271929825,0.756306616213737,3.0,0.9411764705882352,0.531289416351336,0.2250171998624011,0.0939685815846806,0.1497248022015823,0.92796273619,0.594501382687,0.931346066014,0.519773906463,14011,0.756306616213737,0.9411764705882352,0.07152879097855455,0.4353553094773107,0.931346066014
16,Nice Meta Winner Ensemble: 173 players,2.21125730994,0.1414115353743836,31.0,0.934640522875817,0.0734290792340328,0.0679824561403508,0.2854317165462676,0.5731567480793488,0.538510167217,0.116511337665,0.106518421665,0.0956419556617,14011,0.1414115353743836,0.934640522875817,0.8050886513683947,0.9021451834847164,0.106518421665
17,Tester,2.19956140351,0.4973340213278294,15.0,0.0816993464052287,0.2953646370829033,0.201969384244926,0.20010606581814,0.3025599128540305,0.909467005069,0.106302586047,0.929427539871,0.0989361990087,14011,0.4973340213278294,0.0816993464052287,0.08247152112948637,0.8981149441800304,0.929427539871
18,Winner12,2.19736842105,0.3836859305125559,23.0,0.9248366013071896,0.2411850705194358,0.14250085999312,0.2129486297442953,0.4033654397431487,0.93016230238,0.0862826115428,0.0780537076554,0.425655663683,14011,0.3836859305125559,0.9248366013071896,0.46940143300137166,0.6629392025174482,0.0780537076554
19,Hard Prober,2.19322612086,0.4023191147804151,19.0,0.0816993464052287,0.2238132094943239,0.178505905286091,0.233115468409586,0.3645654168099988,0.866747458908,0.103892106836,0.71758397957,0.109578766628,14011,0.4023191147804151,0.0816993464052287,0.2093526329378306,0.8922904212906456,0.71758397957
20,Raider,2.19249512671,0.4330352023850476,18.0,0.0637254901960784,0.2507166609333792,0.1823185414516684,0.2186675839926614,0.3482972136222909,0.843551377016,0.124084100484,0.747589219944,0.155239775466,14011,0.4330352023850476,0.0637254901960784,0.2011536024725316,0.8554652538633096,0.747589219944
21,Meta Hunter: 6 players,2.19078947368,0.4265279211099644,19.0,0.9199346405228758,0.2341187937163169,0.1924091273936475,0.2274251805985551,0.3460468982914803,0.688541072138,0.666660410753,0.220300688135,0.215393961597,14011,0.4265279211099644,0.9199346405228758,0.5421837554442366,0.6233527891824037,0.220300688135
22,ShortMem,2.1895711501,0.5828173374613003,7.0,0.915032679738562,0.4217406260749915,0.1610767113863089,0.1279669762641898,0.2892156862745098,0.901185622061,0.542126465083,0.660325839089,0.213830437624,14011,0.5828173374613003,0.915032679738562,0.15488436496377095,0.6687328818124578,0.660325839089
23,Prober 2,2.17080896686,0.6252579979360166,11.0,0.065359477124183,0.4072784084393991,0.2179795894966174,0.1407952069716775,0.2339467950923059,0.929491261461,0.393943265097,0.920623342793,0.229483155612,14011,0.6252579979360166,0.065359477124183,0.07278682748391771,0.6911920951000874,0.920623342793
24,EvolvedLookerUp2_2_2,2.16788499025,0.5120542368994382,16.0,0.931372549019608,0.2653508771929824,0.2467033597064556,0.2202442380460956,0.2677015250544663,0.611019714313,0.383784085132,0.342245493442,0.719593918465,14011,0.5120542368994382,0.931372549019608,0.5108842579973925,0.4414570679466468,0.342245493442
25,Meta Mixer: 173 players,2.14863547758,0.4579606696479761,17.0,0.7450980392156863,0.2370284371058365,0.2209322325421397,0.2231395482169476,0.3188997821350762,0.579987865749,0.379589862618,0.537153541067,0.355785739083,14011,0.4579606696479761,0.7450980392156863,0.4407828792019228,0.6344721596460314,0.537153541067
26,Fortress4,2.13450292398,0.2386194243779383,24.0,0.0522875816993464,0.0894679509230592,0.149151473454879,0.2753124641669532,0.4860681114551083,0.661581250872,0.118174888628,0.0973734205061,0.254187072686,14011,0.2386194243779383,0.0522875816993464,0.7642460185059258,0.7777489981499481,0.0973734205061
